,url,name/title,address,price,area,price-per-area,floor/store,no of floors/stores in the building,no of rooms,year of construction,parking space,market,form of ownership,parking space details,location,latitude,longitude
15,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820646.html","Kawalerka, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",399000.0,25.41,15702.48,4,4,1,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
16,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24776408.html","Kawalerka, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",399000.0,25.76,15489.13,1,4,1,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
17,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24796929.html","Kawalerka, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",399000.0,26.18,15240.64,0,4,1,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
18,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24256267.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",499000.0,39.87,12515.68,1,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
19,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24258485.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",550098.0,45.09,12200.0,2,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
20,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24258762.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",550098.0,45.09,12200.0,3,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
21,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24820906.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",559000.0,41.1,13600.97,1,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
22,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24255920.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",569000.0,41.07,13854.39,0,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
23,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820907.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",569000.0,44.62,12752.13,0,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
24,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24260233.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",579000.0,45.09,12840.98,4,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
25,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24257521.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",579000.0,45.1,12838.14,1,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
26,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24258490.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",580863.0,52.33,11100.0,2,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
27,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24255918.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",581490.0,49.7,11700.0,1,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
28,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24258767.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",593160.0,52.33,11334.99,3,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
29,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24883636.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",599000.0,44.5,13460.67,1,2,2,1997.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
30,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24260705.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",599000.0,47.1,12717.62,4,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
31,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24820648.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",609000.0,46.57,13077.09,2,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
32,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24820908.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",609000.0,46.58,13074.28,3,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
33,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24820905.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",609000.0,47.11,12927.19,4,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
34,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820912.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",609000.0,47.11,12927.19,1,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
35,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24258758.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",609000.0,50.21,12129.06,3,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
36,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24820911.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",609000.0,50.21,12129.06,1,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
37,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24256272.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",619000.0,50.21,12328.22,0,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
38,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24890965.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",625000.0,36.8,16983.7,4,4,2,2019.0,True,wtórny,pełna własność,w garażu podziemnym,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
39,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24888525.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",625000.0,36.8,16983.0,4,4,2,2019.0,True,wtórny,pełna własność,tak,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
40,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24887006.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",625000.0,36.8,16983.7,4,4,2,2019.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
41,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820910.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",629000.0,49.7,12655.94,1,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
42,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820645.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",649000.0,48.77,13307.36,1,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
43,"https://krakow.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24869006.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",660000.0,47.0,14042.55,4,4,3,2019.0,True,wtórny,pełna własność,w garażu podziemnym,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
44,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24820913.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",669000.0,56.02,11942.16,3,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
45,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24820909.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",679000.0,56.65,11985.88,1,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
46,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-z-oknem/24866084.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",690000.0,48.73,14159.66,1,4,2,2019.0,True,wtórny,pełna własność,tak,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
47,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24258489.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",742749.0,65.73,11300.0,2,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
48,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24258766.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",742749.0,65.73,11300.0,3,4,2,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
49,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820644.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",749000.0,65.73,11395.1,1,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
50,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-domu-wielorodzinnym,deweloperski/24820649.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",749000.0,65.73,11395.1,2,4,3,2023.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
51,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/23708417.html","Mieszkanie, ul. Agatowa","Agatowa, Złocień, Kraków, małopolskie",799000.0,53.28,14996.25,1,4,3,2022.0,True,pierwotny,pełna własność,garaż w bryle budynku,"Agatowa, Osiedle Kolejowe, Złocień, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-758, Polska",50.022046,20.0461313
52,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24889034.html","Mieszkanie, ul. Agnieszki","Agnieszki, Kazimierz, Kraków, małopolskie",1849000.0,64.0,28890.63,3,4,3,1845.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Kościół pw. Świętej Agnieszki, 30, Józefa Dietla, Stradom, Stare Miasto, Kraków, województwo małopolskie, 31-070, Polska",50.05126435,19.93971205391791
53,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24770790.html","Mieszkanie, ul. Akacjowa","Akacjowa, Prądnik Czerwony, Kraków, małopolskie",1550000.0,141.13,10982.78,3,4,5,1993.0,True,wtórny,pełna własność,garaż,"Akacjowa, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-460, Polska",50.0820475,19.979335
54,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24527023.html","Mieszkanie, ul. Akacjowa","Akacjowa, Rakowice, Kraków, małopolskie",1750000.0,169.0,10355.03,3,4,5,2013.0,True,wtórny,pełna własność,garaż w bryle budynku,"Akacjowa, Ugorek, Rakowice, Prądnik Czerwony, Kraków, województwo małopolskie, 31-460, Polska",50.0820475,19.979335
55,"https://krakow.nieruchomosci-online.pl/mieszkanie,przy-lesie/24435889.html",Mieszkanie,"Aktorów, Bronowice Małe, Kraków, małopolskie",1130000.0,63.8,17711.6,2,6,3,2023.0,True,wtórny,pełna własność,w garażu podziemnym,"Aktorów, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 31-356, Polska",50.0853227,19.8873956
56,"https://krakow.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24629512.html","Apartament, ul. Aktorów","Aktorów, Bronowice, Kraków, małopolskie",1130000.0,63.8,17711.6,6,2,3,2023.0,True,wtórny,pełna własność,garaż,"Aktorów, Bronowice Małe, Bronowice, Kraków, województwo małopolskie, 31-356, Polska",50.0853227,19.8873956
57,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24789908.html","Mieszkanie, Aleja 29 Listopada","Aleja 29 Listopada 39f, Stare Miasto, Kraków, małopolskie",880000.0,45.0,19555.56,2,10,2,2018.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Aleja 29 Listopada, Przedmieście Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-401, Polska",50.0750648,19.9467425
58,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24658796.html","Mieszkanie, Aleja 29 Listopada","Aleja 29 Listopada, Górka Narodowa, Kraków, małopolskie",650000.0,50.0,13000.0,10,10,2,2008.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Aleja 29 Listopada, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-236, Polska",50.0997677,19.9628389
59,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24779547.html","Mieszkanie, Aleja 29 Listopada","Aleja 29 Listopada, Górka Narodowa, Kraków, małopolskie",685000.0,45.61,15019.0,0,4,2,2013.0,False,pierwotny,pełna własność,parking publiczny / na ulicy,"Aleja 29 Listopada, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-236, Polska",50.0997677,19.9628389
60,"https://krakow.nieruchomosci-online.pl/mieszkanie,kawalerka,z-kuchnia-z-oknem/24788449.html","Kawalerka, Aleja 29 Listopada","Aleja 29 Listopada, Kraków, małopolskie",270000.0,15.76,17131.98,5,5,1,2013.0,True,pierwotny,pełna własność,w garażu podziemnym,"Aleja 29 Listopada, Rogatka Warszawska, Olsza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-425, Polska",50.081332,19.9512313
61,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24771302.html","Mieszkanie, Aleja 29 Listopada","Aleja 29 Listopada, Kraków, małopolskie",661058.0,34.52,19150.0,0,6,2,2013.0,True,pierwotny,pełna własność,tak,"Aleja 29 Listopada, Rogatka Warszawska, Olsza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-425, Polska",50.081332,19.9512313
62,"https://krakow.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24709887.html","Mieszkanie, Aleja 29 Listopada","Aleja 29 Listopada, Kraków, małopolskie",695000.0,48.1,14479.0,3,3,2,2013.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Aleja 29 Listopada, Rogatka Warszawska, Olsza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-425, Polska",50.081332,19.9512313
63,"https://krakow.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24839297.html","Apartament, Aleja 29 Listopada","Aleja 29 Listopada, Kraków, małopolskie",800000.0,41.0,19512.2,4,8,2,2018.0,False,wtórny,pełna własność,parking publiczny / na ulicy,"Aleja 29 Listopada, Rogatka Warszawska, Olsza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-425, Polska",50.081332,19.9512313
64,"https://krakow.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24761331.html","Mieszkanie, Aleja 29 Listopada","Aleja 29 Listopada, Kraków, małopolskie",1133946.0,76.36,14850.0,6,6,4,2013.0,True,pierwotny,pełna własność,tak,"Aleja 29 Listopada, Rogatka Warszawska, Olsza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-425, Polska",50.081332,19.9512313
